product_name,product_category,reviews
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Very Good product for this price range. 35650 Boots within 10 seconds. Never lags. Battery life is also good. Gets 4-5 hours backup. Camera is poor but i rarely use it. 256 GB is also seems less but its ssd which is superfast. I had 650gb hdd of older laptop that i converted into portable using casing.  Overall i am exhilirated after buying this product.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"I would have given 0 star to this laptop. It has worst battery backup, very poor screen and webcam.  Battery hardly go for 2 hours and complete screen is yellowish.  And most importantly Worst Amazon Customers Support. I have called them 3 times to resolve the issue but everytime they come up with nothing just update the drivers!! Not able to return as well, kind of stuck and complete scam!!  I would suggest go to computer store if you are planning to buy a laptop rather than buying on Amazon!!"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Go for something better. The laptop has begun giving multiple issues within the first few months. Service is unhelpful. And feels like the govt era service standards by Lenovo.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"The product is a overall package and it is best for the daily use , i am a management student so i get a lot of assignments and projects , i have a lot of research work to persue so i think this system has never been slow ,it works perfect. IT HANGS WHEN I TURN ON FOR VERY FIRST TIME OF THE DAY (AFTER 4MONTHS F USE) I am using it for more than 3months now, the battery is good , the display is good ,the camera quality is okay okay not too clear but again i dont use it much so its okay,"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,I am writing here after 3 months of use. The performance is only average and I got problems with the OS and keypad multiple times . I work an average of 2-3 hours a day on this laptop. When I try to open any item it open the property box. Upon searching I found out the Alt key is stuck and I need to change the keypad. I could never get peace with it after buying it.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Overall good choice at this price. Boosting speed is high, also performance is good"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Am buy the Lenovo Ideapad Slim 3i 10th Gen Intel Core i3 14 inch FHD Thin and Light Laptop (4GB/256GB/Windows 10/MS Office/Grey/1.6Kg), 81WD0044IN but i receive slim 3 . And its not good. motherbord is gone 15 days only."
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"The customer supprot is pathetic, i registered complaint but there is no update on it for 3 days. There is no way to call customer support as when i try it gives me another number for ideapad which never works always busy"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"initial first hand review... just arrived..smooth feel, smooth setup..very light. feel good. balance i will update after use"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Very good for home user. 1.battery backup is good minimum 6 hours 2.booting is faster 3.sound quality ok 4.video graphics ok 5.SSD disk size should increase 6.camera quality should increase
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,No backlight keyboard as it was mentioned in the features. camera quality is just okay. It is Light in weight and is working fine as of now. Speaker output is low. There is no special feature in this laptop feels as if i paid lil extra.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Fast and good laptop for daily uses business owner, the developer not suitable for gamers because the battery is not good, I like this laptop speed. fast open and close"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,I am very satisfied with the product. Looks class apart. Touch n feel is also awesome. Speed also good. Solve my office purpose. I also liked the sound and display. Only drawback is of Camera quality.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"An awesome piece, with long battery life, good camera, light weight and super quick. Never heats up. I must say my first experience with Lenovo. Thank you Amazon and thank you Lenovo for giving me this precious baby."
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Bought this couple of months ago.. delivery on time Good battery life. No slowness till now.. good choice if you are not running heavy application ..
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Third class laptop I ever bought.... Always Hang itself.... Sometimes number Line are not working.... I used to restart again and again...
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,This laptop is very light weight and slim. This laptop is good for students of school as well as for students for college. It has privacy camera sutter which I like the most.  I would recommend to buy 2 years warranty extension pack....
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Light weight, slim,battery ok. Camera is a joke. Cheap laptop for light use."
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Nice laptop but it is really heavy. No laptop bag provided which is necessary for every laptop dealer
ASUS-15-6-inch-i5-10300H-SSDWindows-FX566LH-BQ275T,laptop,Good in all respect.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,The laptop has a casual look which I think lenovo should give users with better design and style at this price range. its a moderte use laptop for students as it has a built in ms office 2019 with ssd which is a boost for the students.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,The laptop is best meant for regular student / office use Comes with MS office As long as you use it well the laptop will work great. Also it has a super fast processor. Overall a great buy.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Cannot locate pre-loaded MS office. Was very difficult even to start up.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Taskbar gets hanged, poor camera quality and poor lenovo service even being in 2 year warranty as there remote access diagnosis is useless as it cannot solve any issue."
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,The upper part of the body looks goods but the lower part is not appealing. Found the display to be very nice. A good laptop overall.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Not good I have battery problem with this products how I can contact with customer care services
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Meets my expectations
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,The keyboard started malfunctioning only after 1-2 weeks of normal usage. The screen keeps blinking. Not a good product.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Battery - Good Weight & design - Good Camera - Not so good SSD experience - Gooooddd...
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Chargeable compability is average ..if 100%charge you can work only for 3.5-4hrs Overall Ok
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Advantages for laptop, Lightweight and Good design from Lenovo. Compared to HDD price range little high but you will get benefits on system speed with SSD. The overall perfect laptop for use."
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,DVD Rom was must
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Display good but battery below average guys For this price range so so laptop
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Battery 🔋 quality is very very poor. 100% charge not even last for1hrs. This is manufacturig defect product..... Since. Return window is closed I have no option left after then repair it....
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,I purchased it for my son. I good product from Lenovo. Really impressed by its speed and smooth functioning. USB Type C would have made it most desirable laptop for its price.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,My brand new laptop now lying like a paper weight. I have requested service almost 10 days b4..no action as of this date. Very poor service. Do not buy any lenova product.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Good
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Good quality Light weight Camera not to good Original window
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Resolution issues. Painful to the eyes, I am simply not able to use it Its a week since I bought. No help from Amazon yet, neither replacement nor a solution."
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,The product has battery issues it dries out it took me one hour on whatsap with laptop company to log service request to fix the issue what’s the quality check is happening ?
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Although Microsoft office was included there, i am unable to get it properly and get some error message like chand your product key. Moreover my camera is not working"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Camera stopped working within 6 months , surprised the quality of the camera used in Lenova laptops"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,I got it yesterday and today only the F button of the key pad is showing loose and it is coming out.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,I am facing audio issues after 10-15 days of buying this product. Rest is quite good.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Better for light work like browsing, ms office and multitasking, bettery performance little bit poor, otherwise everything is awesome."
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Not satisfied battery not getting charge more than 60% and no run more than 30 to 45 minutes
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Pros- Good product. Smooth functioning. FHD. Light weight. Cons- Less on storage but can be extended. Camera quality poor. Low volume speakers.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Good purchase at right time. Good value for money 💰
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"False information mentioned on website, not light weight. Actual weight mentioned on box is 2.14kg however amazon details says 1.6kg."
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,A nice product
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Over all a decent computer. Though it feels very delicate. Built quality could have been better..
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Nice Laptop. Low weight with good configuration.  Easy to carry.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,what about ms office product key?? ms office not working
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Camera quality is bad. Not even comparable to a 5000 rupee phone. Battery life is excellent.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Good product but not Hard drive but only SSD...
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Camera quality is suboptimal
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Battery backup is very poor Camera quality is also poor And the laptop size is too small
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,very bad exprience. autometic power on problem faceing . .
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Value for money....i love it....
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Battery life and camera is letting down this machine. I would recommend HP over lenovo.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Good product
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Light weight with required performance.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Battery backup is very poor,"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Display problem started on 8th day of purchase...
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Worst charger design. Not recommended for any one.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Nice laptop,Superb speed,battery life approx 4 hrs. Only camera quality is poor"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Best laptop that i had ever used ultra slim windows 10 ms office battery backup 3-4 hrs
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Could not find an activation key included for MS office.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Looks very nice. Worth for money. Very light weight
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Good laptop for personal use in low budget
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Good one . But the camera is very poor
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Need to replace immediately damaged adapter, no volume audible in laptop"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Battery backup is not so good but overall performance is ok.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Good product !!
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Disappointed with camera but overall all pretty good
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"very bad product ,within three months keyboard damaged"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Battery was very low
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Super
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,"Everything is working nicely, good laptop"
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Very Light weight laptop and give smooth performance.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Camera quality
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,This lap works for me.
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Good
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Best to carry around. Lightweight
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Ok
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,MS Excel is not working
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,There is a problem with sound
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Very Poor Build Quality
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Good product value of money
Lenovo-Graphics-Warranty-Platinum-81WB0158IN,laptop,Nice laptop for coding
